"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Early BCE/CE","Late BCE/CE","Context [7]","Context [8]","Context [9]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date"
"Black and White Photo 01232","http://opencontext.org/media/bcf8769c-5c73-4385-afc5-40aac27eeab9","https://n2t.net/ark:/28722/k2pg1zj37","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01232.jpg","2017-12-23T00:13:20Z","2025-04-02T10:47:52Z"
"Black and White Photo 01180","http://opencontext.org/media/a8828281-1034-4ce1-9a48-87fd5d87a8f3","https://n2t.net/ark:/28722/k2w95fj45","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01180.jpg","2017-12-23T00:12:42Z","2025-04-02T10:47:38Z"
"Black and White Photo 01675","http://opencontext.org/media/12e903dc-94bc-4708-a182-229c2d4bf954","https://n2t.net/ark:/28722/k25q56g8x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Removal 17","Feature FEa3","https://opencontext.org/subjects/69ba128d-f768-4dec-b85a-9836d524a603","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01675.jpg","2017-12-23T00:16:50Z","2025-04-02T10:49:22Z"
"Black and White Photo 01170","http://opencontext.org/media/cf3340bd-cfa9-455a-8325-b832745f21a1","https://n2t.net/ark:/28722/k25t3ww1g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01170.jpg","2017-12-23T00:12:35Z","2025-04-02T10:47:35Z"
"Black and White Photo 01667","http://opencontext.org/media/406f173b-29c1-4de1-bfb1-3a44310142c5","https://n2t.net/ark:/28722/k26m3j089","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Removal 17","Feature FEa3","https://opencontext.org/subjects/69ba128d-f768-4dec-b85a-9836d524a603","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01667.jpg","2017-12-23T00:16:44Z","2025-04-02T10:49:20Z"
"Black and White Photo 02317","http://opencontext.org/media/013342cf-d3db-4b56-9879-6a95b3a701cd","https://n2t.net/ark:/28722/k24j0rt5n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","Removal 14","","","https://opencontext.org/subjects/37cbe2aa-1877-4eba-b3a5-45c43d13abc9","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02317.jpg","2017-12-23T00:21:12Z","2025-04-02T10:51:08Z"
"Black and White Photo 01740","http://opencontext.org/media/5c420353-7e13-4020-9a97-364116fbf2b1","https://n2t.net/ark:/28722/k2s46z30b","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01740.jpg","2017-12-23T00:17:20Z","2025-04-02T10:49:35Z"
"Black and White Photo 02168","http://opencontext.org/media/34190b46-33d8-45f7-91e5-13f3a7bb531b","https://n2t.net/ark:/28722/k2pn9cb76","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Removal 11","","","https://opencontext.org/subjects/75bab62d-51af-42e4-afc7-aa7f1c64fe41","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02168.jpg","2017-12-23T00:20:44Z","2025-04-02T10:50:56Z"
"Black and White Photo 01738","http://opencontext.org/media/6955b131-fc09-4828-a329-e1ae95724c4f","https://n2t.net/ark:/28722/k21n8ch75","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01738.jpg","2017-12-23T00:17:19Z","2025-04-02T10:49:35Z"
"Black and White Photo 01196","http://opencontext.org/media/2f433d26-1f5c-447f-b90c-d2a6a4cd10f7","https://n2t.net/ark:/28722/k2tf0348f","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01196.jpg","2017-12-23T00:12:55Z","2025-04-02T10:47:42Z"
"Black and White Photo 01734","http://opencontext.org/media/e31f42c9-e5f7-422c-8328-821ae38da97d","https://n2t.net/ark:/28722/k2jm2jc1k","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01734.jpg","2017-12-23T00:17:16Z","2025-04-02T10:49:34Z"
"Black and White Photo 01162","http://opencontext.org/media/f9012a31-ab76-4b98-a7bc-b275bc5e92e9","https://n2t.net/ark:/28722/k26t0xs3p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01162.jpg","2017-12-23T00:12:28Z","2025-04-02T10:47:33Z"
"Black and White Photo 01810","http://opencontext.org/media/827112fa-361f-4b1f-9aea-fb31ffaa411b","https://n2t.net/ark:/28722/k2445z83r","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST Court","","","","","","https://opencontext.org/subjects/a6a9cb4f-04ec-44b2-9d77-24619c6ce57f","29.97520814732002","31.13829093244941","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01810.jpg","2017-12-23T00:17:59Z","2025-04-02T10:49:55Z"
"Black and White Photo 01635","http://opencontext.org/media/c9b49c03-0743-4624-8588-d90847019f9b","https://n2t.net/ark:/28722/k2th8sh7w","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa1","","https://opencontext.org/subjects/edf2b123-4d36-4ff7-8ce8-63593e1e2a72","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01635.jpg","2017-12-23T00:16:25Z","2025-04-02T10:49:14Z"
"Black and White Photo 01677","http://opencontext.org/media/9b2154ca-3c6c-44b6-b95f-b68d20ec5f9a","https://n2t.net/ark:/28722/k2x63s24j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01677.jpg","2017-12-23T00:16:51Z","2025-04-02T10:49:22Z"
"Black and White Photo 01979","http://opencontext.org/media/b17133fe-e3b8-4177-abe9-07065c71c652","https://n2t.net/ark:/28722/k2jd54k59","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01979.jpg","2017-12-23T00:19:46Z","2025-04-02T10:50:36Z"
"Black and White Photo 02193","http://opencontext.org/media/1b8f747a-af88-415a-a856-34f696feaebc","https://n2t.net/ark:/28722/k2g16873g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02193.jpg","2017-12-23T00:20:59Z","2025-04-02T10:51:04Z"
"Black and White Photo 01188","http://opencontext.org/media/aed267a9-7646-45ab-acb9-aa3dba39bb49","https://n2t.net/ark:/28722/k2v98dn5d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01188.jpg","2017-12-23T00:12:49Z","2025-04-02T10:47:40Z"
"Black and White Photo 01682","http://opencontext.org/media/1a815201-22ec-4997-8ba1-87e317705d00","https://n2t.net/ark:/28722/k28g8wd5h","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01682.jpg","2017-12-23T00:16:53Z","2025-04-02T10:49:23Z"
"Black and White Photo 01165","http://opencontext.org/media/8ed0f7c4-dcc8-4afd-832e-d2e12639bc15","https://n2t.net/ark:/28722/k2th8sh6d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01165.jpg","2017-12-23T00:12:31Z","2025-04-02T10:47:34Z"
"Black and White Photo 01262","http://opencontext.org/media/f741c696-db83-4d9b-b193-72ff68f3ce40","https://n2t.net/ark:/28722/k2t43zz8k","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Sphinx Rump Passage","Feature FNWc1","","https://opencontext.org/subjects/3f7677a4-48f4-4630-b40c-df5b54d6a497","29.975297207627776","31.137296158609416","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01262.jpg","2017-12-23T00:13:39Z","2025-04-02T10:47:59Z"
"Black and White Photo 02033","http://opencontext.org/media/1fda2b78-5b8d-4fe2-b5d6-bed36ef417f2","https://n2t.net/ark:/28722/k2086j25k","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx North","","","","","","https://opencontext.org/subjects/d3bd4bc7-ff1d-4713-821d-aa02cbb290ff","29.975374215658384","31.137593769978867","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02033.jpg","2017-12-23T00:20:11Z","2025-04-02T10:50:45Z"
"Black and White Photo 01221","http://opencontext.org/media/83ad0a79-f0d5-41a1-8665-d7ea418b6c93","https://n2t.net/ark:/28722/k2kp88n14","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01221.jpg","2017-12-23T00:13:14Z","2025-04-02T10:47:50Z"
"Black and White Photo 01239","http://opencontext.org/media/fe6e6ac2-2b93-43c7-b389-f5e8e19ceba2","https://n2t.net/ark:/28722/k2s75nf93","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Sphinx Rump Passage","Feature FNWc1","","https://opencontext.org/subjects/3f7677a4-48f4-4630-b40c-df5b54d6a497","29.975297207627776","31.137296158609416","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01239.jpg","2017-12-23T00:13:24Z","2025-04-02T10:47:54Z"
"Black and White Photo 01161","http://opencontext.org/media/42f30822-c46d-4f40-8cab-3934e7ab75c5","https://n2t.net/ark:/28722/k2bk1nk5v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01161.jpg","2017-12-23T00:12:28Z","2025-04-02T10:47:33Z"
"Black and White Photo 01241","http://opencontext.org/media/d79b10c8-0ad3-47f5-9f1c-b8272aaf9010","https://n2t.net/ark:/28722/k2ht2x751","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Sphinx Rump Passage","Feature FNWc1","","https://opencontext.org/subjects/3f7677a4-48f4-4630-b40c-df5b54d6a497","29.975297207627776","31.137296158609416","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01241.jpg","2017-12-23T00:13:26Z","2025-04-02T10:47:55Z"
"Black and White Photo 02321","http://opencontext.org/media/c5d114d4-e399-40bf-bb2d-8d5a3912b534","https://n2t.net/ark:/28722/k2mk6m520","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","Removal 14","","","https://opencontext.org/subjects/37cbe2aa-1877-4eba-b3a5-45c43d13abc9","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02321.jpg","2017-12-23T00:21:15Z","2025-04-02T10:51:09Z"
"Black and White Photo 01593","http://opencontext.org/media/88642cd0-160b-4dc6-b139-8267dbeabccf","https://n2t.net/ark:/28722/k20g3xv0z","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Southwest","","","","","","https://opencontext.org/subjects/77687f43-465b-474e-baa5-2b659183f630","29.97519942545788","31.137315191486188","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01593.jpg","2017-12-23T00:16:04Z","2025-04-02T10:49:07Z"
"Black and White Photo 01222","http://opencontext.org/media/df315e8d-1f7f-46c8-b776-efd88732a620","https://n2t.net/ark:/28722/k2fx7jt9b","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01222.jpg","2017-12-23T00:13:15Z","2025-04-02T10:47:51Z"
"Black and White Photo 01235","http://opencontext.org/media/3a35f550-8e8c-41b8-888a-fdf3112f25f4","https://n2t.net/ark:/28722/k2988hh9g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01235.jpg","2017-12-23T00:13:22Z","2025-04-02T10:47:53Z"
"Black and White Photo 01739","http://opencontext.org/media/274005b7-89f6-40fc-bca8-fb517d3f6658","https://n2t.net/ark:/28722/k2ww7nw57","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.97526657483614","31.137937830616877","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01739.jpg","2017-12-23T00:17:20Z","2025-04-02T10:49:35Z"
"Black and White Photo 01265","http://opencontext.org/media/883aa9d6-3731-4e2a-bfa6-8a10883f83f4","https://n2t.net/ark:/28722/k2dv1tj5v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","Sphinx Rump Passage","Feature FNWc1","","https://opencontext.org/subjects/3f7677a4-48f4-4630-b40c-df5b54d6a497","29.975297207627776","31.137296158609416","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01265.jpg","2017-12-23T00:13:41Z","2025-04-02T10:48:00Z"
"Black and White Photo 01676","http://opencontext.org/media/edb80d6d-fdea-4686-a0f1-b8110c3662fb","https://n2t.net/ark:/28722/k21z4gp77","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Removal 17","Feature FEa3","https://opencontext.org/subjects/69ba128d-f768-4dec-b85a-9836d524a603","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01676.jpg","2017-12-23T00:16:51Z","2025-04-02T10:49:22Z"
"Black and White Photo 01233","http://opencontext.org/media/57945c6b-afdb-4001-8ff1-1d246ee0c522","https://n2t.net/ark:/28722/k2jq17r2x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01233.jpg","2017-12-23T00:13:20Z","2025-04-02T10:47:53Z"
"Black and White Photo 01160","http://opencontext.org/media/12afa576-bb77-4cab-a4c6-b42c08d62fe2","https://n2t.net/ark:/28722/k2g73p08n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01160.jpg","2017-12-23T00:12:27Z","2025-04-02T10:47:32Z"
"Black and White Photo 01185","http://opencontext.org/media/d256f2fc-c711-4ea2-9b57-5d36ad1decd0","https://n2t.net/ark:/28722/k27m0jw46","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01185.jpg","2017-12-23T00:12:46Z","2025-04-02T10:47:39Z"
"Black and White Photo 01199","http://opencontext.org/media/1a84a7c6-2271-435c-962a-1819cd3188d8","https://n2t.net/ark:/28722/k2f47xq46","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST North Colonnade","","","Removal 16","","","https://opencontext.org/subjects/ad35b768-6ec4-4af5-a4e5-44d10f5ceb00","29.975389907733035","31.1382894256835","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01199.jpg","2017-12-23T00:12:57Z","2025-04-02T10:47:43Z"
"Black and White Photo 01642","http://opencontext.org/media/b6b32259-953b-4647-90d7-f91debbcd303","https://n2t.net/ark:/28722/k2x92gf3x","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa2","","https://opencontext.org/subjects/7213f34a-a494-4e27-a3e7-cf2cb661630f","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01642.jpg","2017-12-23T00:16:29Z","2025-04-02T10:49:15Z"
"Black and White Photo 01807","http://opencontext.org/media/5a46a0f1-163f-44d5-85c7-79020a388011","https://n2t.net/ark:/28722/k2h99d90s","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975190517527544","31.13832000374021","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw01807.jpg","2017-12-23T00:17:58Z","2025-04-02T10:49:54Z"
